3.18048,11.05072,305,1
3.000673,10.3429,324,1
2.905649,9.733791,341,1
2.89822,9.575364,381,1
4.945419,26.00713,667,1
2.924621,30.32772,869,1
2.997441,29.84118,869,1
6.847196,4.721985,1104,1
1.269454,1.757805,1215,1
3.34372,23.32242,114,1
3.334441,23.33354,114,1
0.7419868,12.58373,142,1
1.479035,6.200995,359,1
0.9627061,0.9626616,503,1
0.9494705,1.001906,505,1
1.46711,2.439837,551,1
-0.001519442,1.83483,598,1
1.426849,2.280274,604,1
0.03266525,0.7574393,751,1
0.7753239,6.049057,796,1
1.780096,7.149377,826,1
3.487236,20.62372,873,1
3.412705,21.02087,873,1
7.346144,14.63127,991,1
1.692413,44.64634,132,1
1.380062,2.733589,180,1
4.011894,0.5024107,266,1
4.000863,0.4140146,275,1
0.8799849,1.342172,443,1
1.705126,44.56819,466,1
0.8616776,1.4125,481,1
1.698023,44.69366,653,1
3.213427,11.23088,729,1
6.529785,24.87478,786,1
3.094784,10.25799,824,1
2.909478,9.125891,896,1
5.520809,4.002669,955,1
3.842674,15.44535,1385,1
6.664399,29.35823,1406,1
3.47117,12.66455,1434,1
2.874446,8.931623,1804,1
3.894781,10.43251,1825,1
6.822238,6.589159,1848,1
5.799017,4.338064,1941,1
3.985248,3.734706,1947,1
4.011004,0.858434,2003,1
4.000568,0.8688563,2003,1
4.031666,0.7758168,2032,1
4.008576,0.8074558,2032,1
4.051207,0.4780633,2078,1
4.00807,0.6376578,2079,1
1.574071,2.784318,2162,1
1.652883,44.62288,2223,1
1.711458,44.68002,2235,1
7.867974,9.74909,2477,1
7.890525,10.69905,2496,1
7.509784,16.95435,2532,1
5.972898,25.57768,2561,1
3.53618,13.6582,2608,1
1.574995,44.88534,2611,1
1.70178,44.6422,2642,1
1.70002,44.63656,2663,1
1.696191,44.6737,3059,1
4.093002,18.11934,3113,1
2.661939,8.043275,3336,1
1.646959,44.67774,3353,1
2.634152,8.128014,3356,1
1.697315,44.64103,3387,1
1.671737,44.59097,3785,1
1.312499,1.869488,3836,1
4.043374,1.101273,3851,1
3.996374,1.107828,3851,1
4.009799,1.743609,131,1
3.987125,2.41411,131,1
6.316622,1.853508,114,1
5.212769,7.773093,142,1
3.762035,15.2444,174,1
3.729095,15.03018,174,1
4.498669,0.3800071,133,1
6.812172,5.393141,76,1
7.325588,17.81652,281,1
7.529409,7.722555,382,1
7.643844,7.062692,406,1
7.601657,14.95781,86,1
7.588405,14.20486,121,1
5.914833,2.669025,212,1
5.158948,1.082455,312,1
4.853616,0.3134116,341,1
5.735557,1.756023,527,1
5.415143,0.6274496,584,1
4.777005,0.3560827,621,1
4.891307,0.3881583,698,1
4.811576,0.5008504,714,1
5.622238,1.993705,748,1
6.430862,1.821664,799,1
6.207301,0.8420942,811,1
7.627038,7.06272,883,1
6.912051,5.584547,66,1
7.065203,1.374585,124,1
6.957263,0.5733491,133,1
