1.0,0.0021186440678,0.00334448160535,0.00442477876106,0.00473933649289,0.00840336134454,0.00970873786408,0.010752688172,0.012987012987,0.0208333333333,0.0212765957447,0.027027027027,0.0285714285714,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0021186440678,1.0,0.00299401197605,0.00383141762452,0.00406504065041,0.00649350649351,0.00724637681159,0.0078125,0.00892857142857,0.0120481927711,0.0121951219512,0.0138888888889,0.0142857142857,0.0232558139535,0.0344827586207,0.0416666666667,0.0434782608696,0.0909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.00334448160535,0.00299401197605,1.0,0.00350877192982,0.0037037037037,0.00561797752809,0.00617283950617,0.00657894736842,0.00735294117647,0.00934579439252,0.00943396226415,0.0104166666667,0.0106382978723,0.0149253731343,0.0188679245283,0.0208333333333,0.0212765957447,0.0285714285714,0.0434782608696,0.125,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.00442477876106,0.00383141762452,0.00350877192982,1.0,0.00342465753425,0.005,0.0054347826087,0.00574712643678,0.00632911392405,0.0077519379845,0.0078125,0.00847457627119,0.00862068965517,0.0112359550562,0.0133333333333,0.0142857142857,0.0144927536232,0.0175438596491,0.0222222222222,0.0333333333333,0.037037037037,0.037037037037,0.0555555555556,0.142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.00473933649289,0.00406504065041,0.0037037037037,0.00342465753425,1.0,0.00492610837438,0.00534759358289,0.00564971751412,0.00621118012422,0.00757575757576,0.00763358778626,0.00826446280992,0.00840336134454,0.0108695652174,0.0128205128205,0.013698630137,0.0138888888889,0.0166666666667,0.0208333333333,0.030303030303,0.0333333333333,0.0333333333333,0.047619047619,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.00840336134454,0.00649350649351,0.00561797752809,0.005,0.00492610837438,1.0,0.00423728813559,0.00442477876106,0.0047619047619,0.00552486187845,0.00555555555556,0.00588235294118,0.00595238095238,0.00709219858156,0.00787401574803,0.00819672131148,0.00826446280992,0.00917431192661,0.0103092783505,0.0121951219512,0.0126582278481,0.0126582278481,0.0142857142857,0.0169491525424,0.0232558139535,0.05,0.0588235294118,0.0625,0.0666666666667,0.0666666666667,0.0909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.00970873786408,0.00724637681159,0.00617283950617,0.0054347826087,0.00534759358289,0.00423728813559,1.0,0.00408163265306,0.00436681222707,0.005,0.00502512562814,0.00529100529101,0.00534759358289,0.00625,0.00684931506849,0.00709219858156,0.00714285714286,0.0078125,0.00862068965517,0.00990099009901,0.0102040816327,0.0102040816327,0.0112359550562,0.0128205128205,0.0161290322581,0.025641025641,0.0277777777778,0.0285714285714,0.0294117647059,0.0294117647059,0.0333333333333,0.111111111111,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.010752688172,0.0078125,0.00657894736842,0.00574712643678,0.00564971751412,0.00442477876106,0.00408163265306,1.0,0.00418410041841,0.0047619047619,0.00478468899522,0.00502512562814,0.00507614213198,0.00588235294118,0.00641025641026,0.00662251655629,0.00666666666667,0.00724637681159,0.00793650793651,0.00900900900901,0.00925925925926,0.00925925925926,0.010101010101,0.0113636363636,0.0138888888889,0.0204081632653,0.0217391304348,0.0222222222222,0.0227272727273,0.0227272727273,0.025,0.0526315789474,0.0833333333333,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.012987012987,0.00892857142857,0.00735294117647,0.00632911392405,0.00621118012422,0.0047619047619,0.00436681222707,0.00418410041841,1.0,0.00448430493274,0.0045045045045,0.00471698113208,0.0047619047619,0.00546448087432,0.00591715976331,0.00609756097561,0.00613496932515,0.00662251655629,0.00719424460432,0.00806451612903,0.00826446280992,0.00826446280992,0.00892857142857,0.00990099009901,0.0117647058824,0.0161290322581,0.0169491525424,0.0172413793103,0.0175438596491,0.0175438596491,0.0188679245283,0.03125,0.04,0.047619047619,0.0714285714286,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0208333333333,0.0120481927711,0.00934579439252,0.0077519379845,0.00757575757576,0.00552486187845,0.005,0.0047619047619,0.00448430493274,1.0,0.00404858299595,0.0042194092827,0.00425531914894,0.00480769230769,0.00515463917526,0.00529100529101,0.00531914893617,0.00568181818182,0.00609756097561,0.00671140939597,0.00684931506849,0.00684931506849,0.00729927007299,0.00793650793651,0.00909090909091,0.0114942528736,0.0119047619048,0.0120481927711,0.0121951219512,0.0121951219512,0.0128205128205,0.0175438596491,0.02,0.0217391304348,0.025641025641,0.0285714285714,0.0526315789474,0.0555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
