3.530219,73.21982,137.2326,0.0490803,2.454735,4.536595,89
3.219136,85.82178,141.9888,-0.04622933,2.031911,4.496405,90
1.133403,167.2566,91.5115,0.03033774,1.132657,1.972259,168
0.2267657,93.2262,124.7423,0.03248005,0.2098733,2.079504,172
4.001319,140.9805,79.3797,-0.03385563,3.940629,1.306565,312
2.224515,166.9525,113.9718,-0.02720702,2.051761,2.859071,420
2.949978,151.0913,76.18893,0.04306358,2.853217,1.25189,437
1.655844,82.52103,104.254,-0.002916672,1.620219,2.341613,445
3.731646,100.8927,142.963,-0.07091601,2.29691,4.940129,460
3.907725,127.1865,139.0938,0.02328135,2.592339,4.923963,470
1.62454,174.9185,83.72165,-0.07035054,1.609332,1.78969,505
1.721896,144.3515,97.88746,0.04012879,1.713048,2.169655,520
0.4387625,64.24261,120.8374,0.003258155,0.3988609,2.182789,533
0.729808,179.4424,99.73486,0.03415631,0.7253914,2.072529,551
0.2350137,146.6414,117.6152,0.02667989,0.2256761,2.059916,561
1.486747,152.8402,145.8029,-0.01204038,0.8976518,3.185113,703
1.488706,138.6239,150.7851,-0.005211869,0.7505646,3.28564,703
4.000651,136.8433,80.72797,0.04905711,3.953098,1.386963,783
2.081886,144.9945,85.10028,-0.03328715,2.070394,1.784109,891
1.799617,102.7872,80.85739,-0.04729503,1.76632,1.658684,901
3.574923,152.0917,98.30265,0.02051983,3.540442,2.494901,914
1.746071,141.9915,106.3893,-0.02809432,1.686803,2.450186,938
1.748087,149.9736,102.6677,-0.02372122,1.711175,2.356546,940
2.003126,179.9298,80.18311,-0.03838174,1.96564,1.616204,948
0.8863316,166.554,134.4616,0.04203798,0.6670811,2.582082,1164
0.4532701,60.40167,140.1311,0.04300421,0.3160873,2.322014,1277
4.000415,160.0016,31.53787,-0.07741068,2.037436,-1.441828,1475
3.988763,157.1133,31.90155,-0.07546432,2.066868,-1.410659,1476
4.000754,160.6966,35.53589,-0.0884968,2.262825,-1.298155,1480
3.762711,210.6437,38.3053,-0.05261352,2.37015,-0.9219192,1488
3.64431,210.2889,38.62256,-0.08097026,2.247229,-0.8678219,1494
3.64115,210.3048,38.67438,-0.1190157,2.240391,-0.8678318,1496
2.218114,170.7601,91.81062,-0.01998916,2.217721,2.036683,1765
3.226388,177.4761,78.55148,-0.0004465692,3.152504,1.313491,1771
2.266091,178.7413,97.7707,-0.01167223,2.237628,2.357846,1855
2.338383,164.0491,75.67047,0.1287765,2.251332,1.381162,1876
2.322539,155.2105,76.15823,0.02205703,2.242111,1.394495,1879
2.303587,153.2506,75.97333,0.02254994,2.223105,1.396835,1880
0.06772368,110.507,82.65543,0.04746947,-0.00133574,1.951716,1915
0.06809244,121.2112,89.22662,0.04980973,0.01013899,1.954692,1932
0.06813289,121.279,88.95273,0.04922706,0.008764386,1.953719,1932
0.06774069,121.7415,87.98221,0.04818522,0.004919529,1.952642,1933
0.06772894,122.0024,87.42841,0.04846495,0.004503131,1.952904,1933
