1.102155,164.8811,117.7187,0.05,1.000004,2.460693,270
1.091393,154.0305,130.8736,-0.04733254,0.8450463,2.689054,405
0.5210418,111.7233,139.2718,-0.04716037,0.3752686,2.358377,894
3.334229,73.49811,111.2592,-0.04830247,3.118844,3.177948,3124
3.966356,155.9716,99.75765,0.05465331,3.913283,2.644364,3223
2.762471,121.7081,149.4452,0.04689437,1.468565,4.339308,5420
0.424629,118.6129,134.1122,-0.04506053,0.3341395,2.258128,6248
0.457014,139.6983,127.8422,0.01190555,0.3860074,2.244373,6262
2.829451,138.1066,141.3228,0.03948928,1.848916,4.141435,7087
2.77423,146.0717,150.1834,0.04678983,1.434025,4.374392,7110
1.968635,83.53632,147.0173,-0.049279,1.104594,3.628793,7251
3.34796,160.6552,97.922,-0.0322697,3.320911,2.423488,7402
3.592064,123.3829,96.18991,0.02946697,3.579712,2.296163,7788
2.797141,124.7762,79.46896,0.04528957,2.742362,1.451003,9586
3.389714,144.7406,72.6882,0.04042828,3.226185,0.9606444,9614
0.4906706,83.84406,118.3561,0.03949581,0.4504339,2.190544,11155
0.7353473,69.09738,111.8456,0.03381526,0.6983098,2.227938,11183
3.110993,165.3907,110.8557,0.04118663,2.93605,3.02771,12399
3.728194,68.13974,133.9859,-0.03004383,2.704826,4.565627,12668
3.646015,79.03235,121.6871,0.05232678,3.11629,3.891937,12725
3.810774,92.86896,109.1282,0.03725921,3.605329,3.23378,12766
0.1710181,180.0962,123.123,0.0479156,0.1584154,2.043079,14788
0.3467412,177.3054,125.3943,0.0482655,0.3071183,2.153552,14804
0.6437674,179.5451,126.6329,0.04842256,0.5432671,2.341983,14813
1.012173,180.0077,133.3201,0.04422387,0.7722623,2.652801,14841
0.1889019,85.97504,138.2659,0.0478161,0.1532513,2.099557,15029
2.526447,126.9351,84.81998,0.03277723,2.512787,1.739694,15136
2.672231,139.0375,72.49451,0.037683,2.537061,1.161716,15178
3.098147,108.0271,74.64154,0.03849691,2.97206,1.125989,15247
2.329784,90.78784,146.0422,-0.04095661,1.356887,3.893429,15558
3.114911,175.7945,142.1827,-0.0471142,1.939795,4.436728,15605
1.379384,180.003,148.0553,-0.04497412,0.7652814,3.146744,15650
3.540395,154.7555,76.00778,-0.03686161,3.430015,1.123622,15885
2.035114,71.15164,123.0928,0.04694652,1.748417,3.040443,16185
3.687995,117.368,138.9319,0.02821952,2.443525,4.76219,16257
4.001234,146.698,76.55966,0.05337092,3.903938,1.124619,17285
